"kode_odoo";"scm_koitem";"brand";"product";"scm_dc";koli;list_price;quantity_dc;quantity_dc_transit;quantity_dc_transit_sjb;quantity_assigned;quantity_assigned_cross_dock;quantity_dc_transit_cross_dock;quantity_waiting;quantity_quarantine;quantity_idmsat;qtytotal;write_date;dailyforecast;std_stock;stock_ndc;stock_rdc;qo;qop;qop1;qop2;qop_final;"klasifikasi_order";"flag"
"80007";"L-MLCG-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 07 Delight 3.5 G";"Tasikmalaya";12.0;20018.02;66.0;0.0;0.0;0.0;0.0;0.0;0.0;294.0;0.0;360.0;2022/06/23 00:00:00.000;5.25;0.0;0.0;326.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80007";"L-MLCG-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 07 Delight 3.5 G";"Tegal";12.0;20018.02;107.0;0.0;12.0;0.0;0.0;0.0;0.0;573.0;0.0;692.0;2022/06/23 00:00:00.000;9.46;110.46;0.0;12.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80007";"L-MLCG-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 07 Delight 3.5 G";"Ternate";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;1274.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80007";"L-MLCG-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 07 Delight 3.5 G";"Yogyakarta";144.0;20018.02;360.0;0.0;0.0;0.0;0.0;0.0;0.0;432.0;0.0;792.0;2022/06/23 00:00:00.000;12.04;166.99;0.0;99.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Aceh";144.0;20018.02;505.0;0.0;432.0;0.0;0.0;0.0;0.0;1630.0;0.0;2567.0;2022/06/23 00:00:00.000;27.46;687.39;0.0;687.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Ambon";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;2340.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bali";12.0;20018.02;33.0;0.0;0.0;300.0;0.0;0.0;0.0;129.0;0.0;462.0;2022/06/23 00:00:00.000;12.88;42.0;0.0;518.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bandung";144.0;20018.02;2105.0;0.0;0.0;0.0;0.0;0.0;0.0;434.0;0.0;2539.0;2022/06/23 00:00:00.000;79.5;1844.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bangka";12.0;20018.02;204.0;0.0;144.0;0.0;0.0;0.0;0.0;144.0;0.0;492.0;2022/06/23 00:00:00.000;4.13;99.76;0.0;1479.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Banjarmasin";144.0;20018.02;3686.0;0.0;0.0;0.0;0.0;0.0;0.0;2191.0;0.0;5877.0;2022/06/23 00:00:00.000;61.42;2594.54;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Banten";144.0;20018.02;510.0;0.0;0.0;0.0;0.0;0.0;0.0;3123.0;0.0;3633.0;2022/06/23 00:00:00.000;33.0;218.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Batam";12.0;20018.02;58.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;0.0;139.0;2022/06/23 00:00:00.000;2.33;104.53;0.0;906.0;46.53;42156.18;36;48;48;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bekasi";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bengkulu";12.0;20018.02;501.0;0.0;0.0;0.0;0.0;0.0;0.0;305.0;0.0;806.0;2022/06/23 00:00:00.000;5.96;103.86;0.0;1479.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bogor";144.0;20018.02;515.0;0.0;0.0;0.0;0.0;0.0;0.0;6094.0;0.0;6609.0;2022/06/23 00:00:00.000;52.33;499.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Bukittinggi";144.0;20018.02;245.0;0.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;389.0;2022/06/23 00:00:00.000;17.54;322.79;0.0;906.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Cirebon";144.0;20018.02;1145.0;0.0;0.0;0.0;0.0;0.0;0.0;207.0;0.0;1352.0;2022/06/23 00:00:00.000;63.21;822.83;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Ecommerce Tegal";12.0;20018.02;644.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;644.0;2022/06/23 00:00:00.000;5.13;33.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Jakarta";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Jambi";12.0;20018.02;328.0;0.0;0.0;0.0;0.0;0.0;0.0;156.0;0.0;484.0;2022/06/23 00:00:00.000;7.42;115.22;0.0;1479.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Jember";144.0;20018.02;863.0;0.0;0.0;0.0;0.0;0.0;0.0;442.0;0.0;1305.0;2022/06/23 00:00:00.000;45.0;610.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Kediri";144.0;20018.02;2825.0;0.0;0.0;0.0;0.0;0.0;0.0;1314.0;0.0;4139.0;2022/06/23 00:00:00.000;128.29;2319.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Kendari";144.0;20018.02;514.0;0.0;42.0;0.0;0.0;0.0;0.0;439.0;0.0;995.0;2022/06/23 00:00:00.000;16.54;478.0;0.0;2340.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Lampung";144.0;20018.02;16.0;0.0;288.0;0.0;0.0;0.0;0.0;235.0;0.0;539.0;2022/06/23 00:00:00.000;35.46;628.97;0.0;1479.0;324.97;1479;288;432;432;"URGENT";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Makassar";144.0;20018.02;6686.0;0.0;48.0;0.0;0.0;0.0;0.0;3460.0;0.0;10194.0;2022/06/23 00:00:00.000;116.79;4175.73;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Malang";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;1978.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Manado";144.0;20018.02;285.0;0.0;144.0;0.0;0.0;0.0;0.0;171.0;0.0;600.0;2022/06/23 00:00:00.000;9.54;353.75;0.0;2340.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Mataram";12.0;20018.02;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202.0;2022/06/23 00:00:00.000;9.04;56.0;0.0;518.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Medan";144.0;20018.02;925.0;0.0;0.0;0.0;0.0;0.0;0.0;395.0;0.0;1320.0;2022/06/23 00:00:00.000;80.46;1182.96;0.0;687.0;257.96;687;144;288;288;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Padang";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;906.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Palangkaraya";144.0;20018.02;647.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;647.0;2022/06/23 00:00:00.000;6.58;273.0;0.0;2212.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Palembang";144.0;20018.02;2275.0;0.0;0.0;0.0;0.0;0.0;0.0;1061.0;0.0;3336.0;2022/06/23 00:00:00.000;67.5;976.21;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Palu";144.0;20018.02;1217.0;0.0;1008.0;0.0;0.0;0.0;0.0;1200.0;0.0;3425.0;2022/06/23 00:00:00.000;43.29;2092.84;0.0;2340.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Pekanbaru";144.0;20018.02;1648.0;0.0;0.0;0.0;0.0;0.0;0.0;404.0;0.0;2052.0;2022/06/23 00:00:00.000;33.75;682.02;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Pontianak";144.0;20018.02;1411.0;0.0;0.0;0.0;0.0;0.0;144.0;571.0;0.0;2126.0;2022/06/23 00:00:00.000;23.54;931.22;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Purwokerto";144.0;20018.02;329.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;629.0;2022/06/23 00:00:00.000;19.04;228.15;0.0;744.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Rantau Prapat";144.0;20018.02;981.0;0.0;0.0;0.0;0.0;0.0;144.0;4406.0;0.0;5531.0;2022/06/23 00:00:00.000;114.71;1791.2;116.0;;666.2;77279.2;576;720;720;"URGENT";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Samarinda";144.0;20018.02;739.0;0.0;0.0;0.0;0.0;0.0;0.0;2033.0;0.0;2772.0;2022/06/23 00:00:00.000;23.25;695.0;0.0;2212.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Semarang";144.0;20018.02;4334.0;0.0;0.0;0.0;0.0;0.0;0.0;1149.0;0.0;5483.0;2022/06/23 00:00:00.000;106.71;2968.82;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Serang";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;116.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Solo";144.0;20018.02;1088.0;0.0;0.0;0.0;0.0;0.0;0.0;694.0;0.0;1782.0;2022/06/23 00:00:00.000;46.25;1211.13;116.0;;123.13;14283.08;0;144;144;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Sukabumi";12.0;20018.02;970.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;970.0;2022/06/23 00:00:00.000;4.04;37.0;0.0;1053.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Surabaya";144.0;20018.02;821.0;0.0;0.0;144.0;0.0;0.0;0.0;451.0;0.0;1416.0;2022/06/23 00:00:00.000;102.25;862.0;0.0;1978.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Tasikmalaya";12.0;20018.02;494.0;0.0;0.0;0.0;0.0;0.0;0.0;305.0;0.0;799.0;2022/06/23 00:00:00.000;6.17;0.0;0.0;1053.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Tegal";144.0;20018.02;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;2022/06/23 00:00:00.000;19.25;222.16;0.0;744.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Ternate";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;2340.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80008";"L-MLCH-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 08 Skyfall 3.5 G";"Yogyakarta";144.0;20018.02;161.0;0.0;0.0;0.0;0.0;0.0;0.0;575.0;0.0;736.0;2022/06/23 00:00:00.000;19.63;230.93;0.0;544.0;69.93;544;0;144;144;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Aceh";144.0;20018.02;0.0;0.0;288.0;0.0;0.0;0.0;0.0;2416.0;0.0;2704.0;2022/06/23 00:00:00.000;39.88;786.49;0.0;81.0;498.49;17.82199;0;144;0;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Ambon";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;321.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bali";12.0;20018.02;43.0;0.0;0.0;336.0;0.0;0.0;0.0;394.0;0.0;773.0;2022/06/23 00:00:00.000;14.79;107.0;0.0;134.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bandung";144.0;20018.02;1786.0;0.0;0.0;0.0;0.0;0.0;0.0;890.0;0.0;2676.0;2022/06/23 00:00:00.000;100.08;1671.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bangka";12.0;20018.02;52.0;0.0;312.0;0.0;0.0;0.0;0.0;639.0;0.0;1003.0;2022/06/23 00:00:00.000;6.21;140.9;0.0;1828.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Banjarmasin";144.0;20018.02;509.0;0.0;0.0;0.0;0.0;0.0;0.0;7613.0;0.0;8122.0;2022/06/23 00:00:00.000;69.38;2848.66;96.0;;2339.66;224607.36;2304;2448;2448;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Banten";144.0;20018.02;497.0;0.0;0.0;0.0;0.0;0.0;0.0;2470.0;0.0;2967.0;2022/06/23 00:00:00.000;56.21;280.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Batam";12.0;20018.02;59.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;177.0;2022/06/23 00:00:00.000;2.5;112.24;0.0;250.0;53.24;59.14767;48;60;48;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bekasi";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bengkulu";12.0;20018.02;75.0;0.0;288.0;0.0;0.0;0.0;0.0;653.0;0.0;1016.0;2022/06/23 00:00:00.000;5.17;97.71;0.0;1828.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bogor";144.0;20018.02;852.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;852.0;2022/06/23 00:00:00.000;79.63;528.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Bukittinggi";144.0;20018.02;12.0;0.0;0.0;288.0;0.0;0.0;0.0;84.0;0.0;384.0;2022/06/23 00:00:00.000;28.54;525.03;0.0;250.0;225.03;250;144;288;144;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Cirebon";144.0;20018.02;1778.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1778.0;2022/06/23 00:00:00.000;75.54;905.51;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Ecommerce Tegal";12.0;20018.02;1721.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1721.0;2022/06/23 00:00:00.000;8.54;30.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Jakarta";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Jambi";12.0;20018.02;208.0;0.0;144.0;0.0;0.0;0.0;0.0;432.0;0.0;784.0;2022/06/23 00:00:00.000;6.04;93.31;0.0;1828.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Jember";144.0;20018.02;224.0;0.0;0.0;0.0;0.0;0.0;0.0;543.0;0.0;767.0;2022/06/23 00:00:00.000;49.67;778.0;96.0;;554.0;53184;432;576;576;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Kediri";144.0;20018.02;2814.0;0.0;0.0;0.0;0.0;0.0;0.0;805.0;0.0;3619.0;2022/06/23 00:00:00.000;116.79;2672.0;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Kendari";144.0;20018.02;202.0;0.0;432.0;0.0;0.0;0.0;0.0;442.0;0.0;1076.0;2022/06/23 00:00:00.000;16.0;520.0;0.0;321.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Lampung";144.0;20018.02;0.0;0.0;288.0;0.0;0.0;0.0;0.0;252.0;0.0;540.0;2022/06/23 00:00:00.000;61.38;1012.06;0.0;1828.0;724.06;1828;720;864;864;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Makassar";144.0;20018.02;918.0;0.0;28.0;0.0;0.0;0.0;0.0;5591.0;0.0;6537.0;2022/06/23 00:00:00.000;108.08;4248.17;96.0;;3302.17;317008.32;3168;3312;3312;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Malang";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;1970.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Manado";144.0;20018.02;86.0;0.0;288.0;0.0;0.0;0.0;0.0;277.0;0.0;651.0;2022/06/23 00:00:00.000;7.92;325.62;0.0;321.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Mataram";12.0;20018.02;196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;196.0;2022/06/23 00:00:00.000;8.0;79.0;0.0;134.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Medan";144.0;20018.02;276.0;0.0;0.0;0.0;0.0;0.0;0.0;2156.0;0.0;2432.0;2022/06/23 00:00:00.000;128.17;2043.12;0.0;81.0;1767.12;63.17801;0;144;0;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Padang";12.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;250.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Palangkaraya";144.0;20018.02;311.0;0.0;0.0;0.0;0.0;0.0;0.0;1107.0;0.0;1418.0;2022/06/23 00:00:00.000;7.08;171.0;0.0;305.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Palembang";144.0;20018.02;2813.0;0.0;0.0;0.0;0.0;0.0;0.0;4407.0;0.0;7220.0;2022/06/23 00:00:00.000;99.96;1372.5;96.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Palu";144.0;20018.02;1015.0;0.0;288.0;0.0;0.0;0.0;0.0;1020.0;0.0;2323.0;2022/06/23 00:00:00.000;26.29;1254.27;0.0;321.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Pekanbaru";144.0;20018.02;454.0;0.0;0.0;0.0;0.0;0.0;0.0;4576.0;0.0;5030.0;2022/06/23 00:00:00.000;52.71;1035.08;96.0;;581.08;55783.68;576;720;720;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Pontianak";144.0;20018.02;132.0;0.0;0.0;0.0;0.0;0.0;0.0;2914.0;0.0;3046.0;2022/06/23 00:00:00.000;25.54;935.98;96.0;;803.98;77182.08;720;864;864;"URGENT";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Purwokerto";144.0;20018.02;266.0;0.0;0.0;0.0;0.0;0.0;0.0;695.0;0.0;961.0;2022/06/23 00:00:00.000;19.79;228.23;0.0;1156.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80009";"L-MLCI-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 09 Charm 3.5 G";"Rantau Prapat";144.0;20018.02;115.0;0.0;0.0;0.0;0.0;0.0;0.0;8001.0;0.0;8116.0;2022/06/23 00:00:00.000;178.33;2771.04;96.0;;2656.04;254979.84;2592;2736;2736;"URGENT";"odoo"
