Code,Product,Quantity on Hand,Reserved,Available
03126,Emina Lip Mask Orange Squash 9 g,2904.0,120.0,2784.0
03140,Wardah Crystal Secret Pure Treatment Essence 30 ml,800.0,800.0,0.0
03144,Wardah Crystal Secret Foaming Cleanser with Natural AHA+PHA 100 ml,1950.0,0.0,1950.0
03405,Wardah Colorfit Perfect Glow Cushion 42N Neutral Sand 15 g,288.0,288.0,0.0
03406,Wardah Colorfit Perfect Glow Cushion 43W Golden Sand 15 g,528.0,0.0,528.0
03436,Wardah Crystal Secret Radiant Skin Starter Kit,760.0,8.0,752.0
03445,Wardah EyeXpert Eyebrow Pencil Black 1.14 g (Blister),16.0,0.0,16.0
03448,Wardah EyeXpert Matic Brow Definer 01 LIGHT BROWN 0.25 g,2079.0,2079.0,0.0
03449,Wardah EyeXpert Matic Brow Definer 02 DARK BROWN 0.25 g,3537.0,3537.0,0.0
03450,Wardah EyeXpert Matic Brow Definer 03 DARK GREY 0.25 g,1512.0,1512.0,0.0
03476,Wardah EYEXPERT Liftlast Waterproof Mascara 8 ml,4080.0,4080.0,0.0
03489,Wardah Nature Daily Aloe Hydramild Essence Toner 100 ml,16850.0,16850.0,0.0
03535,Emina Watercolor Lip Serum 01 Dawn 2 g,720.0,720.0,0.0
03537,Emina Watercolor Lip Serum 03 Dusk 2 g,144.0,144.0,0.0
03662,Malaysia Wardah Crystal Secret Brightening Day Cream 30 g,3912.0,0.0,3912.0
03733,Crystallure Moisture Rich Cleansing Foam 100 ml,140.0,0.0,140.0
04164,Kahf Advancing Beard & Hair Serum 30 ml,48.0,48.0,0.0
04571,Malaysia Wardah Lightening Hampers Ramadan Untuk Mencerahkan,1068.0,0.0,1068.0
04572,Malaysia Wardah Colorfit Series Hampers,1068.0,0.0,1068.0
N130,GWP Wardah Malaysia Reed Diffuser 2022,2850.0,0.0,2850.0
