Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
MY-LNLCE-EM;FG;L-NLCA-EM;FG;1;Pc(s);Pc(s);;8868;;
MY-LNLCE-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;8869;;
MY-LPC-W10G;FG;KB-K100R1-W;PM;0.01282;Pc(s);Pc(s);;8870;;
MY-LPC-W10G;FG;L-W0PC-W10G;FG;1;Pc(s);Pc(s);;8871;;
MY-LPC-W10G;FG;STIC-PLPC-WMV;PM;1;Pc(s);Pc(s);;8872;;
MY-LPPP-W10G;FG;KB-K100R1-W;PM;0.01282;Pc(s);Pc(s);;8873;;
MY-LPPP-W10G;FG;L-W0PPP-W10G;FG;1;Pc(s);Pc(s);;8874;;
MY-LPPP-W10G;FG;STIC-PLPPP-WMV;PM;1;Pc(s);Pc(s);;8875;;
MY-LPPR-W10G;FG;KB-K100R1-W;PM;0.01282;Pc(s);Pc(s);;8876;;
MY-LPPR-W10G;FG;L-W0PPR-W10G;FG;1;Pc(s);Pc(s);;8877;;
MY-LPPR-W10G;FG;STIC-PLPPR-WMV;PM;1;Pc(s);Pc(s);;8878;;
MY-LREMA02-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8879;;
MY-LREMA02-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8879;;
MY-LREMA02-W;FG;L-REMA02-W;FG;1;Pc(s);Pc(s);;8880;;
MY-LREMA02-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8881;;
MY-LREMA02-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8881;;
MY-LREMA02-W;FG;STIC-PBEMAL02-WM;PM;1;Pc(s);Pc(s);;8882;;
MY-LREMA03-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8883;;
MY-LREMA03-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8883;;
MY-LREMA03-W;FG;L-REMA03-W;FG;1;Pc(s);Pc(s);;8884;;
MY-LREMA03-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8885;;
MY-LREMA03-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8885;;
MY-LREMA03-W;FG;STIC-PBEMAL03-WM;PM;1;Pc(s);Pc(s);;8886;;
MY-LREMA04-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8887;;
MY-LREMA04-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8887;;
MY-LREMA04-W;FG;L-REMA04-W;FG;1;Pc(s);Pc(s);;8888;;
MY-LREMA04-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8889;;
MY-LREMA04-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8889;;
MY-LREMA04-W;FG;STIC-PBEMAL04-WM;PM;1;Pc(s);Pc(s);;8890;;
MY-LREMA05-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8891;;
MY-LREMA05-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8891;;
MY-LREMA05-W;FG;L-REMA05-W;FG;1;Pc(s);Pc(s);;8892;;
MY-LREMA05-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8893;;
MY-LREMA05-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8893;;
MY-LREMA05-W;FG;STIC-PBEMAL05-WM;PM;1;Pc(s);Pc(s);;8894;;
MY-LREMA09-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8895;;
MY-LREMA09-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8895;;
MY-LREMA09-W;FG;L-REMA09-W;FG;1;Pc(s);Pc(s);;8896;;
MY-LREMA09-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8897;;
MY-LREMA09-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8897;;
MY-LREMA09-W;FG;STIC-PBEMAL09-WM;PM;1;Pc(s);Pc(s);;8898;;
MY-LREMA16-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8899;;
MY-LREMA16-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8899;;
MY-LREMA16-W;FG;L-REMA16-W;FG;1;Pc(s);Pc(s);;8900;;
MY-LREMA16-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8901;;
MY-LREMA16-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8901;;
MY-LREMA16-W;FG;STIC-PBEMAL16-WM;PM;1;Pc(s);Pc(s);;8902;;
MY-LREMA17-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8903;;
MY-LREMA17-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8903;;
MY-LREMA17-W;FG;L-REMA17-W;FG;1;Pc(s);Pc(s);;8904;;
MY-LREMA17-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8905;;
MY-LREMA17-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8905;;
MY-LREMA17-W;FG;STIC-PBEMAL17-WM;PM;1;Pc(s);Pc(s);;8906;;
MY-LREMA18-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8907;;
MY-LREMA18-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8907;;
MY-LREMA18-W;FG;L-REMA18-W;FG;1;Pc(s);Pc(s);;8908;;
MY-LREMA18-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8909;;
MY-LREMA18-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8909;;
MY-LREMA18-W;FG;STIC-PBEMAL18-WM;PM;1;Pc(s);Pc(s);;8910;;
MY-LREMO21-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8911;;
MY-LREMO21-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8911;;
MY-LREMO21-W;FG;L-REMO21-W;FG;1;Pc(s);Pc(s);;8912;;
MY-LREMO21-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8913;;
MY-LREMO21-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8913;;
MY-LREMO21-W;FG;STIC-PBEMOL21-WM;PM;1;Pc(s);Pc(s);;8914;;
MY-LREMO23-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8915;;
MY-LREMO23-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8915;;
MY-LREMO23-W;FG;L-REMO23-W;FG;1;Pc(s);Pc(s);;8916;;
MY-LREMO23-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8917;;
MY-LREMO23-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8917;;
MY-LREMO23-W;FG;STIC-PBEMOL23-WM;PM;1;Pc(s);Pc(s);;8918;;
MY-LREMO26-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8919;;
MY-LREMO26-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8919;;
MY-LREMO26-W;FG;L-REMO26-W;FG;1;Pc(s);Pc(s);;8920;;
MY-LREMO26-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8921;;
MY-LREMO26-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8921;;
MY-LREMO26-W;FG;STIC-PBEMOL26-WM;PM;1;Pc(s);Pc(s);;8922;;
MY-LREMO30-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8923;;
MY-LREMO30-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8923;;
MY-LREMO30-W;FG;L-REMO30-W;FG;1;Pc(s);Pc(s);;8924;;
MY-LREMO30-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8925;;
MY-LREMO30-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8925;;
MY-LREMO30-W;FG;STIC-PBEMOL30-WM;PM;1;Pc(s);Pc(s);;8926;;
MY-LREMO36-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8927;;
MY-LREMO36-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8927;;
MY-LREMO36-W;FG;L-REMO36-W;FG;1;Pc(s);Pc(s);;8928;;
MY-LREMO36-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8929;;
MY-LREMO36-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8929;;
MY-LREMO36-W;FG;STIC-PBEMOL36-WM;PM;1;Pc(s);Pc(s);;8930;;
MY-LREMO41-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8931;;
MY-LREMO41-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8931;;
MY-LREMO41-W;FG;L-REMO41-W;FG;1;Pc(s);Pc(s);;8932;;
MY-LREMO41-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8933;;
MY-LREMO41-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8933;;
MY-LREMO41-W;FG;STIC-PBEMOL41-WM;PM;1;Pc(s);Pc(s);;8934;;
MY-LREMO43-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8935;;
MY-LREMO43-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8935;;
MY-LREMO43-W;FG;L-REMO43-W;FG;1;Pc(s);Pc(s);;8936;;
MY-LREMO43-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8937;;
MY-LREMO43-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8937;;
MY-LREMO43-W;FG;STIC-PBEMOL43-WM;PM;1;Pc(s);Pc(s);;8938;;
MY-LREMO46-W;FG;KB-WLEI144-211KMM;PM;0.00694;Pc(s);Pc(s);;8939;;
MY-LREMO46-W;FG;KB-WLER1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;8939;;
MY-LREMO46-W;FG;L-REMO46-W;FG;1;Pc(s);Pc(s);;8940;;
MY-LREMO46-W;FG;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;8941;;
MY-LREMO46-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;8941;;
MY-LREMO46-W;FG;STIC-PBEMOL46-WM;PM;1;Pc(s);Pc(s);;8942;;
MY-LSLWCA-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8943;;
MY-LSLWCA-W;FG;L-SLWCA-W;FG;1;Pc(s);Pc(s);;8944;;
MY-LSLWCA-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8945;;
MY-LSLWCB-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8946;;
MY-LSLWCB-W;FG;L-SLWCB-W;FG;1;Pc(s);Pc(s);;8947;;
MY-LSLWCB-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8948;;
MY-LSLWCC-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8949;;
MY-LSLWCC-W;FG;L-SLWCC-W;FG;1;Pc(s);Pc(s);;8950;;
MY-LSLWCC-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8951;;
MY-LSLWCD-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8952;;
MY-LSLWCD-W;FG;L-SLWCD-W;FG;1;Pc(s);Pc(s);;8953;;
MY-LSLWCD-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8954;;
MY-LSLWCE-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8955;;
MY-LSLWCE-W;FG;L-SLWCE-W;FG;1;Pc(s);Pc(s);;8956;;
MY-LSLWCE-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8957;;
MY-LSLWCF-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8958;;
MY-LSLWCF-W;FG;L-SLWCF-W;FG;1;Pc(s);Pc(s);;8959;;
MY-LSLWCF-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8960;;
MY-LSLWCG-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8961;;
MY-LSLWCG-W;FG;L-SLWCG-W;FG;1;Pc(s);Pc(s);;8962;;
MY-LSLWCG-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8963;;
MY-LSLWCH-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8964;;
MY-LSLWCH-W;FG;L-SLWCH-W;FG;1;Pc(s);Pc(s);;8965;;
MY-LSLWCH-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8966;;
MY-LSLWCI-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8967;;
MY-LSLWCI-W;FG;L-SLWCI-W;FG;1;Pc(s);Pc(s);;8968;;
MY-LSLWCI-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8969;;
MY-LSLWCJ-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8970;;
MY-LSLWCJ-W;FG;L-SLWCJ-W;FG;1;Pc(s);Pc(s);;8971;;
MY-LSLWCJ-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8972;;
MY-LSLWCK-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8973;;
MY-LSLWCK-W;FG;L-SLWCK-W;FG;1;Pc(s);Pc(s);;8974;;
MY-LSLWCK-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8975;;
MY-LSLWCL-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);;8976;;
MY-LSLWCL-W;FG;L-SLWCL-W;FG;1;Pc(s);Pc(s);;8977;;
MY-LSLWCL-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;8978;;
MY-LSMULGA-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8979;;
MY-LSMULGA-EM;FG;L-SMULGA-EM;FG;1;Pc(s);Pc(s);;8980;;
MY-LSMULGA-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8981;;
MY-LSMULGB-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8982;;
MY-LSMULGB-EM;FG;L-SMULGB-EM;FG;1;Pc(s);Pc(s);;8983;;
MY-LSMULGB-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8984;;
MY-LSMULMA-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8985;;
MY-LSMULMA-EM;FG;L-SMULMA-EM;FG;1;Pc(s);Pc(s);;8986;;
MY-LSMULMA-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8987;;
MY-LSMULMB-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8988;;
MY-LSMULMB-EM;FG;L-SMULMB-EM;FG;1;Pc(s);Pc(s);;8989;;
MY-LSMULMB-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8990;;
MY-LSMULMC-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8991;;
MY-LSMULMC-EM;FG;L-SMULMC-EM;FG;1;Pc(s);Pc(s);;8992;;
MY-LSMULMC-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8993;;
MY-LSMULMD-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;8994;;
MY-LSMULMD-EM;FG;L-SMULMD-EM;FG;1;Pc(s);Pc(s);;8995;;
MY-LSMULMD-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;8996;;
MY-LTCR01-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);;8997;;
MY-LTCR01-EM;FG;LT-CR01-EM;FG;1;Pc(s);Pc(s);;8998;;
MY-LTCR01-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);;8999;;
MY-LTCR02-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);;9000;;
MY-LTCR02-EM;FG;LT-CR02-EM;FG;1;Pc(s);Pc(s);;9001;;
MY-LTCR02-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);;9002;;
MY-LTCR03-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);;9003;;
MY-LTCR03-EM;FG;LT-CR03-EM;FG;1;Pc(s);Pc(s);;9004;;
MY-LTCR03-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);;9005;;
MY-LTCR04-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);;9006;;
MY-LTCR04-EM;FG;LT-CR04-EM;FG;1;Pc(s);Pc(s);;9007;;
MY-LTCR04-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);;9008;;
MY-LTCR05-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);;9009;;
MY-LTCR05-EM;FG;LT-CR05-EM;FG;1;Pc(s);Pc(s);;9010;;
MY-LTCR05-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);;9011;;
MY-LTMP04-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9012;;
MY-LTMP04-EM;FG;LT-MP04-EM;FG;1;Pc(s);Pc(s);;9013;;
MY-LTMP04-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9014;;
MY-LTMP05-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9015;;
MY-LTMP05-EM;FG;LT-MP05-EM;FG;1;Pc(s);Pc(s);;9016;;
MY-LTMP05-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9017;;
MY-LTMP06-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9018;;
MY-LTMP06-EM;FG;LT-MP06-EM;FG;1;Pc(s);Pc(s);;9019;;
MY-LTMP06-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9020;;
MY-LTMPSG-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9021;;
MY-LTMPSG-EM;FG;LT-MPSG-EM5.5ML;FG;1;Pc(s);Pc(s);;9022;;
MY-LTMPSG-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9023;;
MY-LTMPSM-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9024;;
MY-LTMPSM-EM;FG;LT-MPSM-EM5.5ML;FG;1;Pc(s);Pc(s);;9025;;
MY-LTMPSM-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9026;;
MY-LTMPSR-EM;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);;9027;;
MY-LTMPSR-EM;FG;LT-MPSR-EM5.5ML;FG;1;Pc(s);Pc(s);;9028;;
MY-LTMPSR-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);;9029;;
MY-MABSE-EM;FG;KB-EAR0-KMM125;PM;0.02083;Pc(s);Pc(s);;9030;;
MY-MABSE-EM;FG;MA-BSE-EM;FG;1;Pc(s);Pc(s);;9031;;
MY-MABSE-EM;FG;STIC-PAOEMBR0-EM;PM;1.08333;Pc(s);Pc(s);;9032;;
MY-MAGDC-W30G;FG;KB-GKMK-W;PM;0.04167;Pc(s);Pc(s);;9033;;
MY-MAGDC-W30G;FG;M-AGDC-W30GR;FG;1;Pc(s);Pc(s);;9034;;
MY-MAGDC-W30G;FG;STIC-PDRYAADC30-WMV;PM;1;Pc(s);Pc(s);;9035;;
MY-MAGNC-W30G;FG;KB-GKMK-W;PM;0.04167;Pc(s);Pc(s);;9036;;
MY-MAGNC-W30G;FG;M-AGNC-W30GR;FG;1;Pc(s);Pc(s);;9037;;
MY-MAGNC-W30G;FG;STIC-PDRYAAN30-WMV;PM;1;Pc(s);Pc(s);;9038;;
MY-MALESM-W;FG;KB-WEPSIR1-W;PM;0.0125;Pc(s);Pc(s);;9039;;
MY-MALESM-W;FG;MA-LESM-W;FG;1;Pc(s);Pc(s);;9040;;
MY-MALESM-W;FG;STIC-PAAR1-WM;PM;0.1;Pc(s);Pc(s);;9041;;
MY-MALESM-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;9042;;
MY-MASKEEAL-W6G;FG;KB-WEMAS221-KMM125CF;PM;0.00463;Pc(s);Pc(s);;9043;;
MY-MASKEEAL-W6G;FG;MASK-EEAL-W6GR;FG;1;Pc(s);Pc(s);;9044;;
MY-MASKEEAL-W6G;FG;STIC-PBEALMR0-WMC;PM;1;Pc(s);Pc(s);;9045;;
MY-MASKEEPC-W7G;FG;KB-WEMAS221-KMM125CF;PM;0.00694;Pc(s);Pc(s);;9046;;
MY-MASKEEPC-W7G;FG;MASK-EEPC-W7GR;FG;1;Pc(s);Pc(s);;9047;;
MY-MASKEEPC-W7G;FG;STIC-PEPCM-WMV;PM;1;Pc(s);Pc(s);;9048;;
MY-MASKEEVE-W;FG;KB-WEMASR1-KMK125CF;PM;0.00417;Pc(s);Pc(s);;9049;;
MY-MASKEEVE-W;FG;MASK-EEVE-W7GR;FG;1;Pc(s);Pc(s);;9050;;
MY-MASKEEVE-W;FG;STIC-PBEVEMR0-WM;PM;1;Pc(s);Pc(s);;9051;;
MY-MASKSLA-EM;FG;KB-ECR1-KMK125CF;PM;0.00549;Pc(s);Pc(s);;9052;;
MY-MASKSLA-EM;FG;MASK-SLA-EM5GR;FG;1;Pc(s);Pc(s);;9053;;
MY-MASKSLA-EM;FG;STIC-PANR1-EM;PM;1;Pc(s);Pc(s);;9054;;
MY-MASKSMU-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;9055;;
MY-MASKSMU-EM;FG;MASK-SMU-EM;FG;1;Pc(s);Pc(s);;9056;;
MY-MASKSMU-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;9057;;
MY-MBSACNE-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);;9058;;
MY-MBSACNE-EM;FG;M-BSACNE-EM;FG;1;Pc(s);Pc(s);;9059;;
MY-MBSACNE-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);;9060;;
MY-MBSC-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);;9061;;
MY-MBSC-EM;FG;M-BSC-EM;FG;1;Pc(s);Pc(s);;9062;;
MY-MBSC-EM;FG;STIC-PAER1-EM;PM;1;Pc(s);Pc(s);;9063;;
MY-MBSTUC-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);;9064;;
MY-MBSTUC-EM;FG;M-BSTUC-EM;FG;1;Pc(s);Pc(s);;9065;;
MY-MBSTUC-EM;FG;STIC-PAER1-EM;PM;1;Pc(s);Pc(s);;9066;;
MY-MCDMM-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);;9067;;
MY-MCDMM-W;FG;M-CDMM-W;FG;1;Pc(s);Pc(s);;9068;;
MY-MCDMM-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;9069;;
MY-MCSAHG-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0.030169888693615;9070;;
MY-MCSAHG-W;FG;M-CSAHG-W;FG;1;Pc(s);Pc(s);0.030169888693615;9071;;
MY-MCSAHG-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0.030169888693615;9072;;
MY-MCSAOC-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0.030169888693615;9073;;
MY-MCSAOC-W;FG;M-CSAOC-W;FG;1;Pc(s);Pc(s);0.030169888693615;9074;;
MY-MCSAOC-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0.030169888693615;9075;;
MY-MCSRRC-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0.030169888693615;9076;;
MY-MCSRRC-W;FG;M-CSRRC-W;FG;1;Pc(s);Pc(s);0.030169888693615;9077;;
MY-MCSRRC-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0.030169888693615;9078;;
MY-MLDCN2-W;FG;CAPP-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.030006720430108;9079;;
MY-MLDCN2-W;FG;DUS-LDC30RLR1-W;PM;1;Pc(s);Pc(s);0.030006720430108;9080;;
MY-MLDCN2-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.030006720430108;9081;;
MY-MLDCN2-W;FG;PLU-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.030006720430108;9082;;
MY-MLDCN2-W;FG;POT-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.030006720430108;9083;;
MY-MLDCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.030006720430108;9084;;
MY-MLDGN1-W;FG;CAPP-LDG30RLR0-W;PM;1;Pc(s);Pc(s);0.030148270181219;9085;;
MY-MLDGN1-W;FG;DUS-LDG30RLR1-W;PM;1;Pc(s);Pc(s);0.030148270181219;9086;;
MY-MLDGN1-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.030148270181219;9087;;
MY-MLDGN1-W;FG;PLU-LDG30RLR0-W;PM;1;Pc(s);Pc(s);0.030148270181219;9088;;
MY-MLDGN1-W;FG;POT-LDG30RLR0-W;PM;1;Pc(s);Pc(s);0.030148270181219;9089;;
MY-MLDGN1-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.030148270181219;9090;;
MY-MLNCN2-W;FG;CAPP-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.030007949125596;9091;;
MY-MLNCN2-W;FG;DUS-LNC30RLR1-W;PM;1;Pc(s);Pc(s);0.030007949125596;9092;;
MY-MLNCN2-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.030007949125596;9093;;
MY-MLNCN2-W;FG;PLU-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.030007949125596;9094;;
MY-MLNCN2-W;FG;POT-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.030007949125596;9095;;
MY-MLNCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.030007949125596;9096;;
MY-MPHAG-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0.145038167938931;9097;;
MY-MPHAG-EM;FG;M-PHAG-EM20ML;FG;1;Pc(s);Pc(s);0.145038167938931;9098;;
MY-MPHAG-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);0.145038167938931;9099;;
MY-MRHDGN1-W;FG;CAPP-HRDADGR0-W;PM;1;Pc(s);Pc(s);0.031338138514572;9100;;
